pais,iso3,anio,indicador,codigo_indicador,tipo,modelo,valor,unidad,cobertura_institucional,fuente,nota
Colombia,COL,2023,Crecimiento nominal del PIB,NGDP,Observado,,7.7143,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Colombia,COL,2024,Crecimiento nominal del PIB,NGDP,Observado,,7.6211,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Colombia,COL,2000,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.937,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2001,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.709,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2002,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.452,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2003,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.702,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2004,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.311,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2005,Balance fiscal global,GGXCNL_NGDP,Observado,,-0.021,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2006,Balance fiscal global,GGXCNL_NGDP,Observado,,-0.993,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2007,Balance fiscal global,GGXCNL_NGDP,Observado,,-0.82,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2008,Balance fiscal global,GGXCNL_NGDP,Observado,,0.042,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2009,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.674,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2010,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.303,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2011,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.993,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2012,Balance fiscal global,GGXCNL_NGDP,Observado,,0.155,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2013,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.021,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2014,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.744,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2015,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.52,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2016,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.274,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2017,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.496,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2018,Balance fiscal global,GGXCNL_NGDP,Observado,,-4.668,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2019,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.482,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2020,Balance fiscal global,GGXCNL_NGDP,Observado,,-6.957,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2021,Balance fiscal global,GGXCNL_NGDP,Observado,,-7.085,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2022,Balance fiscal global,GGXCNL_NGDP,Observado,,-6.165,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2023,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.224,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Colombia,COL,2024,Balance fiscal global,GGXCNL_NGDP,Observado,,-4.728,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2001,Crecimiento nominal del PIB,NGDP,Observado,,13.5515,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2002,Crecimiento nominal del PIB,NGDP,Observado,,13.5382,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2003,Crecimiento nominal del PIB,NGDP,Observado,,15.4251,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2004,Crecimiento nominal del PIB,NGDP,Observado,,18.3657,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2005,Crecimiento nominal del PIB,NGDP,Observado,,17.5075,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2006,Crecimiento nominal del PIB,NGDP,Observado,,21.2623,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2007,Crecimiento nominal del PIB,NGDP,Observado,,19.5959,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2008,Crecimiento nominal del PIB,NGDP,Observado,,16.7032,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2009,Crecimiento nominal del PIB,NGDP,Observado,,8.7431,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2010,Crecimiento nominal del PIB,NGDP,Observado,,12.3445,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2011,Crecimiento nominal del PIB,NGDP,Observado,,9.1986,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2012,Crecimiento nominal del PIB,NGDP,Observado,,9.8473,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2013,Crecimiento nominal del PIB,NGDP,Observado,,7.1995,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2014,Crecimiento nominal del PIB,NGDP,Observado,,9.9689,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2015,Crecimiento nominal del PIB,NGDP,Observado,,7.7517,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2016,Crecimiento nominal del PIB,NGDP,Observado,,6.2454,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2017,Crecimiento nominal del PIB,NGDP,Observado,,7.1354,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2018,Crecimiento nominal del PIB,NGDP,Observado,,4.8657,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2019,Crecimiento nominal del PIB,NGDP,Observado,,5.0464,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2020,Crecimiento nominal del PIB,NGDP,Observado,,-3.5338,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2021,Crecimiento nominal del PIB,NGDP,Observado,,10.4983,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2022,Crecimiento nominal del PIB,NGDP,Observado,,11.1177,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2023,Crecimiento nominal del PIB,NGDP,Observado,,5.0195,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2024,Crecimiento nominal del PIB,NGDP,Observado,,4.3704,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Costa Rica,CRI,2000,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.684,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2001,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.471,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2002,Balance fiscal global,GGXCNL_NGDP,Observado,,-4.992,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2003,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.432,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2004,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.415,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2005,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.091,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2006,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.043,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2007,Balance fiscal global,GGXCNL_NGDP,Observado,,0.558,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2008,Balance fiscal global,GGXCNL_NGDP,Observado,,0.182,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2009,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.251,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2010,Balance fiscal global,GGXCNL_NGDP,Observado,,-4.956,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2011,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.91,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2012,Balance fiscal global,GGXCNL_NGDP,Observado,,-4.215,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2013,Balance fiscal global,GGXCNL_NGDP,Observado,,-5.246,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2014,Balance fiscal global,GGXCNL_NGDP,Observado,,-5.454,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2015,Balance fiscal global,GGXCNL_NGDP,Observado,,-5.522,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2016,Balance fiscal global,GGXCNL_NGDP,Observado,,-5.094,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2017,Balance fiscal global,GGXCNL_NGDP,Observado,,-5.879,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2018,Balance fiscal global,GGXCNL_NGDP,Observado,,-5.66,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2019,Balance fiscal global,GGXCNL_NGDP,Observado,,-6.684,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2020,Balance fiscal global,GGXCNL_NGDP,Observado,,-8.38,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2021,Balance fiscal global,GGXCNL_NGDP,Observado,,-5.086,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2022,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.805,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2023,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.252,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Costa Rica,CRI,2024,Balance fiscal global,GGXCNL_NGDP,Estimación de la fuente,,-3.783,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2001,Crecimiento nominal del PIB,NGDP,Observado,,5.993,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2002,Crecimiento nominal del PIB,NGDP,Observado,,5.2527,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2003,Crecimiento nominal del PIB,NGDP,Observado,,5.5159,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2004,Crecimiento nominal del PIB,NGDP,Observado,,11.9723,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2005,Crecimiento nominal del PIB,NGDP,Observado,,8.1226,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2006,Crecimiento nominal del PIB,NGDP,Observado,,11.2056,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2007,Crecimiento nominal del PIB,NGDP,Observado,,8.333,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2008,Crecimiento nominal del PIB,NGDP,Observado,,7.3132,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2009,Crecimiento nominal del PIB,NGDP,Observado,,-1.3819,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2010,Crecimiento nominal del PIB,NGDP,Observado,,9.5617,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2011,Crecimiento nominal del PIB,NGDP,Observado,,9.3089,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2012,Crecimiento nominal del PIB,NGDP,Observado,,8.2568,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2013,Crecimiento nominal del PIB,NGDP,Observado,,2.5705,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2014,Crecimiento nominal del PIB,NGDP,Observado,,6.9815,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2015,Crecimiento nominal del PIB,NGDP,Observado,,6.0149,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2016,Crecimiento nominal del PIB,NGDP,Observado,,7.9578,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2017,Crecimiento nominal del PIB,NGDP,Observado,,8.5622,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2018,Crecimiento nominal del PIB,NGDP,Observado,,7.2792,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2019,Crecimiento nominal del PIB,NGDP,Observado,,3.9094,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2020,Crecimiento nominal del PIB,NGDP,Observado,,-4.1202,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2021,Crecimiento nominal del PIB,NGDP,Observado,,10.8079,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2022,Crecimiento nominal del PIB,NGDP,Observado,,10.5883,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2023,Crecimiento nominal del PIB,NGDP,Observado,,7.9262,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2024,Crecimiento nominal del PIB,NGDP,Observado,,6.4612,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
México,MEX,2000,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.685,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2001,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.573,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2002,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.181,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2003,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.244,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2004,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.346,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2005,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.434,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2006,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.226,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2007,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.458,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2008,Balance fiscal global,GGXCNL_NGDP,Observado,,-0.681,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2009,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.935,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2010,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.804,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2011,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.204,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2012,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.566,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2013,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.559,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2014,Balance fiscal global,GGXCNL_NGDP,Observado,,-4.371,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2015,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.859,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2016,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.681,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2017,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.034,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2018,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.139,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2019,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.266,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2020,Balance fiscal global,GGXCNL_NGDP,Observado,,-4.29,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
